,PC1,PC2,PC3,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_6714,-0.0107425046602483,0.0062164132381875474,0.001333017617585959,,,,,,,
ASV_6715,-0.0107425046602483,0.0062164132381875474,0.001333017617585959,,,,,,,
ASV_6716,-0.0107425046602483,0.0062164132381875474,0.001333017617585959,,,,,,,
ASV_6718,-0.0107425046602483,0.0062164132381875474,0.001333017617585959,,,Dinophyceae,,,,
ASV_6719,-0.0107425046602483,0.0062164132381875474,0.001333017617585959,,,,,,,
ASV_6720,-0.0107425046602483,0.0062164132381875474,0.001333017617585959,,,Cryptophyceae,,,,
ASV_6722,-0.0107425046602483,0.0062164132381875474,0.001333017617585959,,Rhodophyta,Florideophyceae,Gigartinales,,,
ASV_6723,-0.0107425046602483,0.0062164132381875474,0.001333017617585959,Metazoa,Annelida,,,,,
ASV_6847,-0.004321284743081503,0.0013351856702723118,0.00109867512452808,Metazoa,,,,,,
ASV_6860,-0.004321284743081503,0.0013351856702723118,0.00109867512452808,Metazoa,Mollusca,Bivalvia,Gastrochaenida,Gastrochaenidae,Gastrochaena,
ASV_6861,0.0016304636453433423,-0.011687255507183875,0.007388861826384403,,,Dinophyceae,,,,
ASV_6862,-0.004321284743081503,0.0013351856702723118,0.00109867512452808,,,,,,,
ASV_6998,-0.004321284743081503,0.0013351856702723118,0.00109867512452808,,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Calliblepharis,
ASV_7000,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,,,,,,
ASV_7001,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,Viridiplantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,
ASV_7002,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,,,,,,
ASV_7003,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,,,,,,
ASV_7004,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,Cercozoa,,,,,
ASV_7005,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,Metazoa,,,,,,
ASV_7007,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,,,
ASV_7008,-0.008886708567210152,-0.013151690057496017,0.013942618478663803,Metazoa,,,,,,
ASV_7009,0.0016304636453433423,-0.011687255507183875,0.007388861826384403,,Endomyxa,,Gromiida,Pseudodifflugiidae,,
ASV_7011,0.0016304636453433423,-0.011687255507183875,0.007388861826384403,,,Dinophyceae,,,,
ASV_7012,0.0016304636453433423,-0.011687255507183875,0.007388861826384403,Metazoa,Chordata,Actinopteri,,,,
ASV_7013,0.0016304636453433423,-0.011687255507183875,0.007388861826384403,,,,,,,
ASV_7014,0.0016304636453433423,-0.011687255507183875,0.007388861826384403,Fungi,,,,,,
ASV_7015,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,Apicomplexa,Conoidasida,Eucoccidiorida,Sarcocystidae,,
ASV_7016,0.002334104270989506,-0.014887713052198558,0.009204616766499998,,Cercozoa,Imbricatea,Euglyphida,Paulinellidae,Paulinella,
ASV_7017,0.002334104270989506,-0.014887713052198558,0.009204616766499998,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_7018,0.002334104270989506,-0.014887713052198558,0.009204616766499998,,,,,,Telonemia,
ASV_7020,0.002334104270989506,-0.014887713052198558,0.009204616766499998,Metazoa,Annelida,,,,,
ASV_7021,0.002334104270989506,-0.014887713052198558,0.009204616766499998,,,,,,,
ASV_7022,0.002334104270989506,-0.014887713052198558,0.009204616766499998,Metazoa,Echinodermata,,,,,
ASV_7023,0.002334104270989506,-0.014887713052198558,0.009204616766499998,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_7024,0.002334104270989506,-0.014887713052198558,0.009204616766499998,,,Dinophyceae,,,,
ASV_7026,0.002334104270989506,-0.014887713052198558,0.009204616766499998,,,,,,,
ASV_7027,0.002334104270989506,-0.014887713052198558,0.009204616766499998,,,Dinophyceae,,,,
ASV_7028,0.002334104270989506,-0.014887713052198558,0.009204616766499998,,,,,,,
ASV_7030,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,Metazoa,,,,,,
ASV_7031,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,,,,,,
ASV_7032,0.0016383058410825372,-0.011219353602822975,0.007116362522247697,,,Dinophyceae,,,,
ASV_7033,-0.031095939306380493,0.017295885977497774,0.0038572199515768874,,,,,,,
ASV_7034,-0.008046056599876335,0.0036469750817827024,0.0014249311256254503,,Cercozoa,,,Massisteriidae,Massisteria,
ASV_7035,-0.008046056599876335,0.0036469750817827024,0.0014249311256254503,,Ciliophora,,,,,
ASV_7036,-0.008046056599876335,0.0036469750817827024,0.0014249311256254503,,Foraminifera,,,,,
ASV_7037,-0.008046056599876335,0.0036469750817827024,0.0014249311256254503,,,Dinophyceae,Dinophysales,Dinophysaceae,Dinophysis,
ASV_7038,-0.008046056599876335,0.0036469750817827024,0.0014249311256254503,,,Bigyra,Amphifilida,Amphifilaceae,,
ASV_7039,-0.008046056599876335,0.0036469750817827024,0.0014249311256254503,,Apicomplexa,Conoidasida,Eugregarinorida,Cephaloidophoridae,Cephaloidophora,
ASV_7040,-0.008046056599876335,0.0036469750817827024,0.0014249311256254503,,,Phaeophyceae,,,,
ASV_7041,-0.008046056599876335,0.0036469750817827024,0.0014249311256254503,,,,,,,
ASV_7042,-0.008046056599876335,0.0036469750817827024,0.0014249311256254503,,Cercozoa,Thecofilosea,,Ebriacea,Botuliforma,
ASV_7043,-0.008046056599876335,0.0036469750817827024,0.0014249311256254503,,,Dinophyceae,,,,
ASV_7044,-0.008046056599876335,0.0036469750817827024,0.0014249311256254503,,,,,,,
ASV_7045,-0.008046056599876335,0.0036469750817827024,0.0014249311256254503,,,,,,,
ASV_7046,-0.008046056599876335,0.0036469750817827024,0.0014249311256254503,,,,,,,
ASV_7048,-0.029754195137777304,0.01622960166454737,0.004067365089176126,Viridiplantae,Chlorophyta,Chlorodendrophyceae,Chlorodendrales,Chlorodendraceae,,
ASV_7049,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,,,,,,
ASV_7050,-0.029501792056492004,0.016151030093906598,0.004143623433707752,,,Dinophyceae,,,,
ASV_7051,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,,Dinophyceae,Dinophysales,Dinophysaceae,Dinophysis,
ASV_7052,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,,Dinophyceae,,,,
ASV_7053,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,,,,,,
ASV_7054,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,Fungi,Basidiomycota,,,,,
ASV_7055,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,Metazoa,Annelida,Polychaeta,Terebellida,Cirratulidae,Dodecaceria,
ASV_7056,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,,Bigyra,Nanomonadea,,,
ASV_7058,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,Metazoa,Annelida,,,,,
ASV_7059,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,,Dinophyceae,,,,
ASV_7060,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,Metazoa,,,,,,
ASV_7061,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,Bacillariophyta,Coscinodiscophyceae,Stephanodiscales,Stephanodiscaceae,Cyclotella,
ASV_7062,-0.010676740993460708,0.005731989508678955,0.0011988743681939306,,,,,,,
ASV_7064,0.0016383058410825372,-0.011219353602822975,0.007116362522247697,,Euglenozoa,Kinetoplastea,,,,
ASV_7065,0.0016383058410825372,-0.011219353602822975,0.007116362522247697,,Ciliophora,Spirotrichea,,Strombidiidae,,
ASV_7067,0.008544789184058448,0.011153335907162193,0.011085744473191545,,,Dinophyceae,,,,
ASV_7071,0.008432545602703881,0.0119515372281193,0.010722983461524886,,Haptophyta,,Phaeocystales,Phaeocystaceae,Phaeocystis,
ASV_7076,0.008432545602703881,0.0119515372281193,0.010722983461524886,Fungi,,,,,,
ASV_7077,0.008432545602703881,0.0119515372281193,0.010722983461524886,Viridiplantae,Chlorophyta,,,,,
ASV_7083,0.008432545602703881,0.0119515372281193,0.010722983461524886,,,,,,,
ASV_7084,0.008544789184058448,0.011153335907162193,0.011085744473191545,,,,,,,
ASV_7085,0.008544789184058448,0.011153335907162193,0.011085744473191545,,,,,,,
ASV_7088,0.008544789184058448,0.011153335907162193,0.011085744473191545,,,Dinophyceae,,,,
ASV_7089,0.007957819361725384,0.010816968379287716,0.010018934458057592,,,,,,,
ASV_7092,0.007957819361725384,0.010816968379287716,0.010018934458057592,,,,,,,
ASV_7093,0.007957819361725384,0.010816968379287716,0.010018934458057592,Viridiplantae,Chlorophyta,,,,,
ASV_7094,0.021912618742760532,0.02972789243325035,0.028761541781462296,Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,,,
ASV_7096,0.007998317135540141,0.010883329858825687,0.00996039636020845,Viridiplantae,Chlorophyta,Nephroselmidophyceae,Nephroselmidales,Nephroselmidaceae,Nephroselmis,
ASV_7098,0.008432545602703881,0.0119515372281193,0.010722983461524886,,Cercozoa,,,,,
ASV_7100,0.0016383058410825372,-0.011219353602822975,0.007116362522247697,,,,,,,
ASV_7101,-6.91325388521633e-05,-0.0013031482757185479,5.125224025220814e-05,Viridiplantae,Chlorophyta,Palmophyllophyceae,Prasinococcales,Prasinococcaceae,Prasinococcus,
ASV_7102,0.0016383058410825372,-0.011219353602822975,0.007116362522247697,,Oomycota,,Olpidiopsidales,Olpidiopsidaceae,Olpidiopsis,
ASV_7103,0.0016935653025231805,-0.01274721661507314,0.0075579294885147275,,,Dinophyceae,,,,
ASV_7104,0.0016935653025231805,-0.01274721661507314,0.0075579294885147275,,,,,,,
ASV_7105,0.0016935653025231805,-0.01274721661507314,0.0075579294885147275,,Cercozoa,Thecofilosea,Ventricleftida,,,
ASV_7106,0.0016935653025231805,-0.01274721661507314,0.0075579294885147275,,Cercozoa,Imbricatea,Thaumatomonadida,,,
ASV_7107,0.0016935653025231805,-0.01274721661507314,0.0075579294885147275,,,Dinophyceae,,,,
ASV_7108,0.0016935653025231805,-0.01274721661507314,0.0075579294885147275,,,,Apusomonadida,Apusomonadidae,Chelonemonas,
ASV_7109,0.0016935653025231805,-0.01274721661507314,0.0075579294885147275,,,Dinophyceae,,,,
ASV_7110,0.0016935653025231805,-0.01274721661507314,0.0075579294885147275,,Ciliophora,,,,,
ASV_7111,0.0049900293073280085,-0.0339875015701036,0.021192326283008253,Viridiplantae,Chlorophyta,Nephroselmidophyceae,Nephroselmidales,Nephroselmidaceae,Nephroselmis,
ASV_7112,0.0014671499019369677,-0.009540575257249329,0.0057930070833868514,,,,,,,
ASV_7113,0.0014671499019369677,-0.009540575257249329,0.0057930070833868514,,,,,,,
ASV_7114,0.0014671499019369677,-0.009540575257249329,0.0057930070833868514,,Cercozoa,,,Massisteriidae,Massisteria,
ASV_7115,0.0014671499019369677,-0.009540575257249329,0.0057930070833868514,,,Choanoflagellata,,,,
ASV_7116,7.088929396623293e-05,-0.0008180492818815174,0.00021477085627250552,,,Cryptophyceae,Cryptomonadales,Cryptomonadaceae,Cryptomonas,
ASV_7117,0.008432545602703881,0.0119515372281193,0.010722983461524886,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Protaspa,
ASV_7118,0.006226019292801356,0.008480291085625256,0.007717573253787732,,,Dinophyceae,,,,
ASV_7122,0.006226019292801356,0.008480291085625256,0.007717573253787732,,,Dinophyceae,,,,
ASV_7123,0.006226019292801356,0.008480291085625256,0.007717573253787732,Metazoa,Cnidaria,,,,,
ASV_7127,0.006226019292801356,0.008480291085625256,0.007717573253787732,,Cercozoa,,,,,
ASV_7341,0.00889806789634718,0.012144513757240846,0.011142156286873617,,,,,,,
ASV_7342,0.00889806789634718,0.012144513757240846,0.011142156286873617,Viridiplantae,Chlorophyta,,,,,
ASV_7343,0.00889806789634718,0.012144513757240846,0.011142156286873617,,,Dinophyceae,,,,
ASV_7344,0.00889806789634718,0.012144513757240846,0.011142156286873617,,,Dinophyceae,,,,
ASV_7355,0.008782338282949663,0.011971677330757333,0.011113784937552001,,,,,,,
ASV_7369,0.008782338282949663,0.011971677330757333,0.011113784937552001,,,,,,,
ASV_7372,0.006959103705759621,0.009517765573511472,0.008690795847974631,Metazoa,,,,,,
ASV_7378,0.0016463646011214176,-0.010906052332435598,0.006661177257901609,,,Dinophyceae,,,,
ASV_7379,0.0016463646011214176,-0.010906052332435598,0.006661177257901609,Fungi,Ascomycota,Eurotiomycetes,,,,
ASV_7380,0.0016463646011214176,-0.010906052332435598,0.006661177257901609,,,,,,,
ASV_7381,6.19961454115221e-05,-0.0008661673531012591,0.0002434013728671795,,,Dinophyceae,,,,
ASV_7382,0.0005305885371946845,-0.00028042258481431054,0.00035802663038887397,,,Dinophyceae,,,,
ASV_7383,0.006959103705759621,0.009517765573511472,0.008690795847974631,,,Bolidophyceae,Parmales,Triparmaceae,Triparma,
ASV_7384,0.006959103705759621,0.009517765573511472,0.008690795847974631,,Ciliophora,Oligohymenophorea,Apostomatida,Pseudocolliniidae,Fusiforma,
ASV_7385,0.006959103705759621,0.009517765573511472,0.008690795847974631,,,Synurophyceae,Ochromonadales,,,
ASV_7387,0.008782338282949663,0.011971677330757333,0.011113784937552001,,Cercozoa,Thecofilosea,,Ebriacea,,
ASV_7388,0.00932465465381416,0.01325191668689518,0.011915585819038404,,,,,,,
ASV_7390,0.00932465465381416,0.01325191668689518,0.011915585819038404,,Discosea,,Himatismenida,,Parvamoeba,
ASV_7391,0.009466055149215478,0.012389802948237416,0.012340858568943685,,Ciliophora,Litostomatea,Pleurostomatida,Litonotidae,Loxophyllum,
ASV_7392,0.009466055149215478,0.012389802948237416,0.012340858568943685,,,Dinophyceae,,,,
ASV_7393,0.009466055149215478,0.012389802948237416,0.012340858568943685,,,,,,,
ASV_7394,0.009466055149215478,0.012389802948237416,0.012340858568943685,,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,,
ASV_7395,0.009466055149215478,0.012389802948237416,0.012340858568943685,,,Dinophyceae,,,,
ASV_7396,0.009466055149215478,0.012389802948237416,0.012340858568943685,,Cercozoa,Thecofilosea,Ventricleftida,,,
ASV_7397,0.008782338282949663,0.011971677330757333,0.011113784937552001,,,,,,,
ASV_7398,0.008782338282949663,0.011971677330757333,0.011113784937552001,Fungi,Ascomycota,,,,,
ASV_7399,0.008782338282949663,0.011971677330757333,0.011113784937552001,,,Dinophyceae,,,,
ASV_7400,0.008782338282949663,0.011971677330757333,0.011113784937552001,,Cercozoa,Imbricatea,Thaumatomonadida,,,
ASV_7667,0.0018215302700479593,-0.013265092233788592,0.008423295865047193,,,,,,,
ASV_7668,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,,,,,,
ASV_7672,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,Metazoa,Nemertea,,,,,
ASV_7675,-0.02500292898549791,0.01154371010461566,0.004333592250379002,,,,,,,
ASV_7679,-0.02500292898549791,0.01154371010461566,0.004333592250379002,,,,,,,
ASV_7681,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,Apicomplexa,,,,,
ASV_7685,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,,,,,,
ASV_7689,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,,,,,,
ASV_7690,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,,,,,,
ASV_7692,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,,,,,,
ASV_7693,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,,,,,,
ASV_7694,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,,Chrysophyceae,,,,
ASV_7695,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,,,,,,
ASV_7699,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,Metazoa,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,
ASV_7701,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,,Choanoflagellata,Acanthoecida,Stephanoecidae,,
ASV_7702,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,,,,,,
ASV_7708,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,,,,,,
ASV_7709,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,Foraminifera,,,,,
ASV_7713,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,,,,,,
ASV_7719,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe amygdali
ASV_7721,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,,,,,,
ASV_7723,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,,,,,,
ASV_7724,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,Fungi,,,,,,
ASV_7727,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,,Dinophyceae,,,,
ASV_7729,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,,,,,,
ASV_7730,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,Viridiplantae,Chlorophyta,,,,,
ASV_7732,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,Haptophyta,,,,,
ASV_7733,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,Metazoa,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,
ASV_7734,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,Viridiplantae,Chlorophyta,Ulvophyceae,Cladophorales,,,
ASV_7738,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,,,,,,
ASV_7743,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Diaporthe,Diaporthe amygdali
ASV_7746,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,Viridiplantae,Streptophyta,,,,,
ASV_7748,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,Apicomplexa,,,,,
ASV_7749,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,Metazoa,Bryozoa,,,,,
ASV_7750,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,Metazoa,Mollusca,Polyplacophora,Chitonida,Chaetopleuridae,Chaetopleura,
ASV_7753,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,Haptophyta,,,,,
ASV_7754,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,,,,,,
ASV_7756,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,,Dinophyceae,,,,
ASV_7757,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,Metazoa,,,,,,
ASV_7758,-0.012264966107773487,0.006570874817032197,0.0014113454685046216,,,Cryptophyceae,,,,
ASV_7764,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,,,,,,
ASV_7765,-0.0051945134118570125,0.0015963640307012637,0.0013597808200356914,,Ciliophora,Litostomatea,Cyclotrichida,Mesodiniidae,Askenasia,
ASV_7767,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,,Bigyra,Thraustochytrida,Thraustochytriaceae,,
ASV_7768,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,Ciliophora,Oligohymenophorea,Sessilida,Vorticellidae,Pseudovorticella,
ASV_7769,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,,,,,,
ASV_7770,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,,,,,,
ASV_7771,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,Viridiplantae,Streptophyta,,,,,
ASV_7772,-0.0051945134118570125,0.0015963640307012637,0.0013597808200356914,Fungi,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Cystotheca,
ASV_7774,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,,,,,,
ASV_7775,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,Metazoa,Mollusca,Bivalvia,,,,
ASV_7776,-0.0051945134118570125,0.0015963640307012637,0.0013597808200356914,,Nibbleridia,Nibbleridea,Nibbleridida,Nibbleridae,Nibbleromonas,
ASV_7777,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,Metazoa,Bryozoa,Gymnolaemata,Cheilostomatida,Bitectiporidae,Pentapora,
ASV_7779,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,Metazoa,,,,,,
ASV_7780,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,,,,,,
ASV_7781,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,Metazoa,Mollusca,Bivalvia,Arcoida,Arcidae,Barbatia,
ASV_7783,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,Ciliophora,Phyllopharyngea,Dysteriida,Hartmannulidae,,
ASV_7784,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,,,,,,
ASV_7785,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,,Bigyra,Thraustochytrida,Thraustochytriaceae,,
ASV_7786,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,Oomycota,,Peronosporales,,,
ASV_7787,-0.012337289628822974,0.007124194727214308,0.001564604533075542,Fungi,Basidiomycota,Agaricomycetes,,,,
ASV_7788,-0.0051945134118570125,0.0015963640307012637,0.0013597808200356914,,,Dinophyceae,,,,
ASV_7789,-0.0051945134118570125,0.0015963640307012637,0.0013597808200356914,,Euglenozoa,Diplonemea,,Diplonemidae,Diplonema,
ASV_7791,-0.0051945134118570125,0.0015963640307012637,0.0013597808200356914,,,,,,,
ASV_7794,-0.0051945134118570125,0.0015963640307012637,0.0013597808200356914,,,,,,,
ASV_7796,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,,Dinophyceae,,,,
ASV_7799,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,,,,,,
ASV_7800,-0.0051945134118570125,0.0015963640307012637,0.0013597808200356914,,Apicomplexa,,,,,
ASV_7806,-0.0051945134118570125,0.0015963640307012637,0.0013597808200356914,,,,,,,
ASV_7807,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,,,,,,
ASV_7808,-0.011092138096916448,0.006174206185435928,0.0017164699106978771,,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,
ASV_7809,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,Dinophyceae,Syndiniales,Syndiniaceae,Hematodinium,
ASV_7810,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,,,,,
ASV_7812,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,Apicomplexa,,,,,
ASV_7813,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,Dinophyceae,,,,
ASV_7815,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,Oomycota,,,,,
ASV_7816,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,,,,,
ASV_7817,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,Dinophyceae,,,,
ASV_7819,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,,,,,
ASV_7820,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,,,,,
ASV_7821,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,Centroplasthelida,,,,
ASV_7823,-0.012337289628822974,0.007124194727214308,0.001564604533075542,Metazoa,,,,,,
ASV_7824,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,,,,,,
ASV_7829,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,,,,,,
ASV_7833,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,Cercozoa,,Cercomonadida,Cercomonadidae,,
ASV_7834,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,,,,,
ASV_7835,-0.0051945134118570125,0.0015963640307012637,0.0013597808200356914,,,,,,,
ASV_7836,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,Oomycota,,Peronosporales,,,
ASV_7837,-0.012337289628822974,0.007124194727214308,0.001564604533075542,Metazoa,Annelida,Sipuncula,Golfingiida,Phascolionidae,Phascolion,
ASV_7839,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,Euglenozoa,,,,,
ASV_7841,-0.012337289628822974,0.007124194727214308,0.001564604533075542,Fungi,Basidiomycota,Cystobasidiomycetes,,,Sakaguchia,
ASV_7842,-0.012337289628822974,0.007124194727214308,0.001564604533075542,Metazoa,,,,,,
ASV_7843,-0.0051945134118570125,0.0015963640307012637,0.0013597808200356914,Metazoa,Annelida,Polychaeta,Phyllodocida,Goniadidae,Goniada,
ASV_7844,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,,,,,
ASV_7845,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,,,,,
ASV_7846,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,,,,,
ASV_7847,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,,,,,
ASV_7848,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,Cercozoa,Imbricatea,Thaumatomonadida,,,
ASV_7849,-0.009372495321036914,0.004235951801854854,0.0016951524675507129,,,Dinophyceae,,,,
ASV_7851,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,Apicomplexa,,,,,
ASV_7853,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,Dinophyceae,,,,
ASV_7855,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,,,,,
ASV_7856,-0.012337289628822974,0.007124194727214308,0.001564604533075542,,,,,,,
ASV_7857,0.0018215302700479593,-0.013265092233788592,0.008423295865047193,Metazoa,Arthropoda,Insecta,Hymenoptera,Crabronidae,,
ASV_7861,0.0026026379742693484,-0.016774048384462763,0.010405458630089936,,,Bigyra,Nanomonadea,,,
ASV_7863,0.0018837512208556145,-0.014387231420696905,0.008565354603392304,,,,,,,
ASV_7870,0.0018837512208556145,-0.014387231420696905,0.008565354603392304,,,Dinophyceae,,,,
ASV_7873,0.0018837512208556145,-0.014387231420696905,0.008565354603392304,,Apicomplexa,Conoidasida,Eugregarinorida,Monocystidae,Monocystis,
ASV_7876,0.0026026379742693484,-0.016774048384462763,0.010405458630089936,,Apicomplexa,Conoidasida,Eugregarinorida,Urosporidae,,
ASV_7880,0.0018837512208556145,-0.014387231420696905,0.008565354603392304,,,,,,,
ASV_7882,0.0018837512208556145,-0.014387231420696905,0.008565354603392304,,Endomyxa,Ascetosporea,Paradiniida,,Paradinium,
ASV_7886,0.0018837512208556145,-0.014387231420696905,0.008565354603392304,,,,,,,
ASV_7889,0.0026026379742693484,-0.016774048384462763,0.010405458630089936,,,Dinophyceae,,,,
ASV_7901,0.0018262139269342454,-0.012700638625610824,0.00809202920369881,,,,,,,
ASV_7902,0.0018262139269342454,-0.012700638625610824,0.00809202920369881,,,,,,,
ASV_7903,0.0018262139269342454,-0.012700638625610824,0.00809202920369881,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Pseudozyma,
ASV_7904,0.0018262139269342454,-0.012700638625610824,0.00809202920369881,,,,,,,
ASV_7908,0.0026026379742693484,-0.016774048384462763,0.010405458630089936,Viridiplantae,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,,
ASV_7912,0.0026026379742693484,-0.016774048384462763,0.010405458630089936,,,Choanoflagellata,Acanthoecida,Stephanoecidae,,
ASV_7913,0.0026026379742693484,-0.016774048384462763,0.010405458630089936,,,,,,,
ASV_7915,0.0026026379742693484,-0.016774048384462763,0.010405458630089936,Metazoa,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Phallusia,
ASV_7916,0.0026026379742693484,-0.016774048384462763,0.010405458630089936,,,,,,,
