"","FeatureID","PC1","PC2","PC3","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"1409","ASV_9660",0.0141920686578495,0.0195419324270734,0.00780275508072574,"ASV_9660","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","g_","s_"
"1410","ASV_9751",0.00471564450489776,-0.00576788863267033,0.00208173856309176,"ASV_9751","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1411","ASV_9769",0.0333676669490384,-0.010299110936392,-0.0405840503455443,"ASV_9769","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","unassigned"
"1412","ASV_9771",0.0219246138445288,-0.0100467016153815,0.0223681966027766,"ASV_9771","Eukaryota","Haptista","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"1413","ASV_9863",0.00975235010835773,-0.019760732874254,0.0124125439530724,"ASV_9863","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","g_","s_"
"1414","ASV_9938",-0.00016399758712715,0.0125043319844958,-0.003030704423069,"ASV_9938","Eukaryota","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Phyllodoce <segmented worms>","unassigned"
"1415","ASV_9955",0.0167925349676165,-0.00483902817596934,0.0173219620251741,"ASV_9955","Eukaryota","unknown","Chrysophyceae","Chromulinales","Paraphysomonadaceae","Paraphysomonas","s_"
"1416","ASV_10035",-0.00709443240246874,0.0452004414490604,-0.0174521460169261,"ASV_10035","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Ceratoperidiniaeceae","g_","s_"
"1417","ASV_10079",-0.0110468604294986,-0.0150365632244268,-0.00827508971060168,"ASV_10079","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Centropagidae","Sinocalanus","s_"
"1418","ASV_10080",-0.016143686037649,-0.0317556728211304,0.000450354573206152,"ASV_10080","Eukaryota","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","g_","s_"
"1419","ASV_10119",0.0105545356926965,0.026948122697311,0.00700098933592748,"ASV_10119","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"1420","ASV_10134",0.00123713789772368,-0.00727572242814164,0.00556178868996922,"ASV_10134","Eukaryota","Bryozoa","Stenolaemata","Cyclostomatida","Crisiidae","Crisia","unassigned"
"1421","ASV_10138",-0.00129843873626881,0.00154150151743547,-0.00204103328410039,"ASV_10138","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1422","ASV_10154",0.00180377409956299,-0.000526830709997696,0.00145953749246578,"ASV_10154","Eukaryota","unassigned","unassigned","unassigned","unassigned","unassigned","s_"
"1423","ASV_10239",-0.0186575751776993,-0.0284323817187318,-0.0123697340983393,"ASV_10239","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","unassigned","unassigned"
"1424","ASV_10266",-0.013779800881946,0.0305040426059265,-0.0213549814675704,"ASV_10266","Eukaryota","unknown","Dinophyceae","Gymnodiniales","unassigned","unassigned","unassigned"
"1425","ASV_10301",-0.000191595266984039,0.0549002309274069,-0.0131096001745303,"ASV_10301","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"1426","ASV_10375",0.00134041438320343,-0.000586790621858924,0.000615842236460458,"ASV_10375","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1427","ASV_10403",0.0141604884181293,0.0231714394267293,0.00892879309712039,"ASV_10403","Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","unassigned","unassigned","unassigned"
"1428","ASV_10462",-0.00283483684185434,0.00280217156713854,-0.00214522819675216,"ASV_10462","unassigned","unassigned","unassigned","unassigned","unassigned","g_","s_"
"1429","ASV_10465",-0.00447465884906037,0.0473410548572641,-0.0162996343648585,"ASV_10465","Eukaryota","Euglenozoa","unknown","Diplonemea","Diplonemidae","g_","s_"
"1430","ASV_10485",-0.014264306123038,0.0320744959603426,-0.0220303636391839,"ASV_10485","Eukaryota","Haptista","Haptophyta","Prymnesiales","unassigned","unassigned","unassigned"
"1431","ASV_10511",0.0291614289018679,-0.00690675402743114,-0.0410652450709934,"ASV_10511","Eukaryota","Haptista","Haptophyta","Phaeocystales","Phaeocystaceae","Phaeocystis","unassigned"
"1432","ASV_10551",0.00848027186740464,0.0138585717563101,0.00517554941445831,"ASV_10551","Eukaryota","unknown","Choanoflagellata","unknown","unknown","g_","s_"
"1433","ASV_10625",0.0186401837394957,0.00564278648313761,0.0168024532355906,"ASV_10625","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"1434","ASV_10758",0.0144681865181685,0.0210248647400152,0.00879553690948983,"ASV_10758","Eukaryota","unknown","Bigyra","Thraustochytrida","Thraustochytriaceae","g_","s_"
"1435","ASV_10840",0.0109688364061077,-0.0130779129514675,0.0131222795346897,"ASV_10840","Eukaryota","Euglenozoa","unknown","Diplonemea","Hemistasiidae","Hemistasia","s_"
"1436","ASV_10941",0.00601229090746822,-0.00878509069867275,0.00686828233155926,"ASV_10941","Eukaryota","unknown","unknown","Pirsoniales","unknown","Pirsonia","Pirsonia formosa"
"1437","ASV_11077",-0.0063390339682012,0.00116318745121303,0.00735141504021625,"ASV_11077","Eukaryota","Chlorophyta","Palmophyllophyceae","Prasinococcales","Prasinococcaceae","g_","s_"
"1438","ASV_11120",-0.00389910692413013,-0.00548049424172007,-0.00279327609243104,"ASV_11120","Eukaryota","Imbricatea","unknown","Thaumatomonadida","unknown","Scutellomonas","Scutellomonas patella"
"1439","ASV_11154",0.0138893451708325,-0.00388663757460318,0.0123720858082227,"ASV_11154","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"1440","ASV_11171",0.00598947025368788,0.00993265591986174,0.00380072968933587,"ASV_11171","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"1441","ASV_11208",0.000900948516098851,-0.00146610065152295,0.000506714833848054,"ASV_11208","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium claudicans"
"1442","ASV_11209",-0.00273900006417404,0.0021628215185915,-0.00159452270843356,"ASV_11209","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"1443","ASV_11222",-0.0123804190674863,0.0277977096675408,-0.0194499507243364,"ASV_11222","Eukaryota","unknown","Dinophyceae","Peridiniales","Kryptoperidiniaceae","g_","s_"
"1444","ASV_11288",-0.000192533186394776,-0.000795013243849326,-0.00177914226594351,"ASV_11288","Eukaryota","unknown","Dinophyceae","unknown","unknown","Spiniferites","Spiniferites belerius"
"1445","ASV_11317",0.000446528906703288,0.00132463253918717,-0.000137981284933798,"ASV_11317","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","unassigned"
"1446","ASV_11321",0.00697839574406215,0.0113361771565052,0.00380087655016614,"ASV_11321","Eukaryota","Ciliophora","Spirotrichea","unknown","Tontoniidae","g_","s_"
"1447","ASV_11348",0.0259318856843107,-0.0147487328792335,0.0221208275516902,"ASV_11348","Eukaryota","unknown","unknown","Pirsoniales","unknown","g_","s_"
"1448","ASV_11387",-0.0171799439748166,-0.0358480012167132,-0.0114290985141708,"ASV_11387","Eukaryota","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"1449","ASV_11429",0.000349073254955774,0.00131557330785884,0.0101015126625459,"ASV_11429","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Neocalyptrella","s_"
"1450","ASV_11432",-0.000562414107155591,-4.35429600750027e-05,-0.000468695572771214,"ASV_11432","Eukaryota","Ctenophora","Tentaculata","Cydippida","unassigned","unassigned","unassigned"
"1451","ASV_11497",-0.00188791190037775,-0.0213194959639922,0.00220693459525292,"ASV_11497","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","s_"
"1452","ASV_11578",-7.23296925065173e-07,-0.000717324833956007,-6.72254517763109e-05,"ASV_11578","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1453","ASV_11604",-0.00510465814595314,0.00436147394449312,-0.00263823362885601,"ASV_11604","Eukaryota","unknown","Oomycota","unassigned","unassigned","g_","s_"
"1454","ASV_11785",-0.00206647788862109,-0.0023446229804326,-0.00163816685669238,"ASV_11785","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"1455","ASV_11801",-0.000789165956674153,8.62541350240295e-05,-0.00107969141389526,"ASV_11801","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","g_","s_"
"1456","ASV_11813",0.0227853238063467,0.00672669895107188,0.0163788819843727,"ASV_11813","Eukaryota","unknown","Oomycota","unassigned","unassigned","g_","s_"
"1457","ASV_11866",0.0175669102160839,0.0337545515718933,0.00825555450150765,"ASV_11866","Eukaryota","Annelida","Polychaeta","Spionida","Poecilochaetidae","Poecilochaetus","Poecilochaetus serpens"
"1458","ASV_11965",0.00579938291056359,-0.0137096783131133,0.00917932912394393,"ASV_11965","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","g_","s_"
"1459","ASV_11978",0.00808731227776034,-0.0347336585779873,0.0156968740636739,"ASV_11978","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"1460","ASV_12038",0.00500326772909015,-0.00887333229528276,0.00469414733575132,"ASV_12038","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"1461","ASV_12054",0.00364449544408162,0.0246988583427649,-0.00617784017367378,"ASV_12054","Eukaryota","Annelida","Polychaeta","Spionida","Chaetopteridae","Chaetopterus","unassigned"
"1462","ASV_12100",-0.00256667815767193,0.00246708084951278,-0.00236694705238874,"ASV_12100","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Electridae","g_","s_"
"1463","ASV_12117",-0.0114478400297597,0.0251558328152244,-0.0176142874683451,"ASV_12117","Eukaryota","Bacillariophyta","Mediophyceae","unassigned","unassigned","unassigned","unassigned"
"1464","ASV_12194",-0.00395559095135691,-0.0256952462313139,0.00164575247590318,"ASV_12194","Eukaryota","Chordata","Ascidiacea","Enterogona","Ascidiidae","g_","s_"
"1465","ASV_12213",-0.00348441823984448,0.00336988211350559,-0.0026700703950662,"ASV_12213","Eukaryota","Annelida","Polychaeta","Phascolosomatiformes","Phascolosomatidae","Apionsoma","s_"
"1466","ASV_12448",0.00926984569706321,0.000150691646442043,0.00696887769800941,"ASV_12448","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Clytia","unassigned"
"1467","ASV_12619",0.0265533447293471,-0.0258222555064918,0.0295196809719847,"ASV_12619","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"1468","ASV_12772",0.000174056666125506,-0.000935815156708232,3.25911867072054e-05,"ASV_12772","Eukaryota","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","g_","s_"
"1469","ASV_12858",0.0238286891854257,-0.0185702907357429,0.0259125895015263,"ASV_12858","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"1470","ASV_12889",0.0171111413069853,0.0160718897307464,0.00900399614748287,"ASV_12889","Eukaryota","Cercozoa","unknown","Cercomonadida","Cercomonadidae","unassigned","unassigned"
"1471","ASV_12963",-0.0101050655402273,-0.0152848949950601,-0.00682880864408645,"ASV_12963","Eukaryota","unknown","Chrysophyceae","Chromulinales","Paraphysomonadaceae","Paraphysomonas","unassigned"
"1472","ASV_13017",-0.00757517650478597,-0.0166428577103305,-0.00606193280975245,"ASV_13017","Eukaryota","Annelida","Polychaeta","Capitellida","Capitellidae","Capitella","unassigned"
"1473","ASV_13022",-0.00319469767169055,0.00257608857105547,-0.00177608680154159,"ASV_13022","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"1474","ASV_13047",-0.0171734019862327,-0.0262966891518053,-0.0112636480367955,"ASV_13047","Eukaryota","unknown","unknown","unknown","unknown","unknown","s_"
"1475","ASV_13061",0.012725503492407,-0.00253116353993231,-0.0199044840848895,"ASV_13061","Eukaryota","Haptista","Haptophyta","Phaeocystales","Phaeocystaceae","Phaeocystis","unassigned"
"1476","ASV_13063",-0.00546309243967804,0.00241936245399823,0.00273421834070795,"ASV_13063","Eukaryota","unknown","Acantharea","Arthracanthida","Hexalaspididae","Hexaconus","s_"
"1477","ASV_13067",-0.00251285209516338,0.00194835284280494,-0.0014880916231861,"ASV_13067","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","unassigned","s_"
"1478","ASV_13199",-0.000658888393851937,0.000193658012487344,-0.000684299332028303,"ASV_13199","Eukaryota","unknown","Oomycota","unassigned","unassigned","g_","s_"
"1479","ASV_13252",0.0186708581486408,0.00712092958890528,0.0104091252746725,"ASV_13252","unassigned","unassigned","unassigned","unassigned","unassigned","g_","s_"
"1480","ASV_13267",-0.0035901371077308,0.00758730538221923,-0.00568349396659456,"ASV_13267","Eukaryota","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","g_","s_"
"1481","ASV_13291",0.0120037790267161,0.040708484830588,-0.00235535073027666,"ASV_13291","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1482","ASV_13555",-0.00789856921122343,0.0149991274517382,-0.00382410661676193,"ASV_13555","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","Teleaulax","s_"
"1483","ASV_13779",0.00660033202338241,-0.0159224689455594,0.0102452575829828,"ASV_13779","Eukaryota","Euglenozoa","unknown","Diplonemea","Diplonemidae","g_","s_"
"1484","ASV_13793",0.000698949707740401,-0.000885583812537356,-0.000292314314695716,"ASV_13793","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","unassigned"
"1485","ASV_13848",0.0167917423949067,0.0127765717901373,0.0141245268990202,"ASV_13848","Eukaryota","unknown","Bigyra","Oblongichytrida","unknown","Oblongichytrium","unassigned"
"1486","ASV_13868",-0.00917195315704198,-0.0136588340589102,-0.0053219800244572,"ASV_13868","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","Acartia hudsonica"
"1487","ASV_13983",-0.000413496489548672,-4.47018906199321e-05,-0.000526668597897492,"ASV_13983","Eukaryota","unknown","Bigyra","Oblongichytrida","unknown","Oblongichytrium","unassigned"
"1488","ASV_14089",-0.000956107373016001,0.000195945057792925,-0.000685341290435563,"ASV_14089","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","unassigned","s_"
"1489","ASV_14319",0.0134196473005004,0.00475833086343635,0.0113601273071787,"ASV_14319","Eukaryota","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","g_","s_"
"1490","ASV_14362",0.00398750495421261,-0.0097932010380912,0.00569648485367968,"ASV_14362","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1491","ASV_14391",0.000999153384059376,-0.000228837394760164,0.000654689554883705,"ASV_14391","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","s_"
"1492","ASV_14410",-0.00249800379964649,0.00209407019859883,-0.0018394730272593,"ASV_14410","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","unassigned","g_","s_"
"1493","ASV_14502",0.0036673003412184,-0.0124681130276853,0.00757519897827046,"ASV_14502","Eukaryota","Chlorophyta","Chlorodendrophyceae","Chlorodendrales","Chlorodendraceae","Tetraselmis","unassigned"
"1494","ASV_14551",-0.00516043994151144,0.00149915022646326,0.00525753162503268,"ASV_14551","Eukaryota","unknown","Dinophyceae","Peridiniales","Heterocapsaceae","unassigned","unassigned"
"1495","ASV_14582",-0.00136332597804342,0.000392837439432297,-0.000188643557026647,"ASV_14582","Eukaryota","Chlorophyta","Palmophyllophyceae","Prasinococcales","Prasinococcaceae","Prasinococcus","unassigned"
"1496","ASV_14586",-0.00643555866512123,-0.00845475897914937,-0.00437737717870669,"ASV_14586","Eukaryota","Mollusca","Cephalopoda","Teuthida","Chiroteuthidae","Chiroteuthis","unassigned"
"1497","ASV_14796",0.0105257966960954,0.0169793102306003,0.00655505433206336,"ASV_14796","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1498","ASV_14931",0.00540212228908018,-0.00520487508951573,0.00190800954356981,"ASV_14931","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"1499","ASV_15015",-0.00650363166359637,-0.0246534740490752,-0.00545546711032667,"ASV_15015","Eukaryota","Rhodophyta","Florideophyceae","unassigned","unassigned","unassigned","s_"
"1500","ASV_15049",0.00672960943282976,0.0114198508446556,0.00496544191858203,"ASV_15049","Eukaryota","Discosea","Flabellinia","unknown","Vannellidae","g_","s_"
"1501","ASV_15080",-0.0126026752354524,0.0154679193303482,-0.00247926886928536,"ASV_15080","Eukaryota","unknown","Dinophyceae","Suessiales","unknown","Dactylodinium","Dactylodinium arachnoides"
"1502","ASV_15168",0.00487440044012499,0.0080053083468633,0.00260205358262158,"ASV_15168","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","g_","s_"
"1503","ASV_15311",-0.00604812119319278,0.00608594501260915,-0.00413034593009658,"ASV_15311","Eukaryota","Rhodophyta","Florideophyceae","unassigned","unassigned","unassigned","s_"
"1504","ASV_15325",0.0107353038837462,-0.00208128058709699,-0.016220683786054,"ASV_15325","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","unassigned"
"1505","ASV_15460",-0.00658968255857552,0.00672320788617863,-0.00417037929440927,"ASV_15460","Eukaryota","Ciliophora","Spirotrichea","Tintinnida","Codonellidae","Tintinnopsis","unassigned"
"1506","ASV_15469",-0.00544589695375217,0.00530997803893779,-0.00328646297716057,"ASV_15469","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"1507","ASV_15484",0.00927910205990439,-0.0164000193658685,0.00941991395741815,"ASV_15484","Eukaryota","unknown","unknown","unknown","unknown","g_","s_"
"1508","ASV_15557",0.000714420942397183,-0.000199480949026206,0.000604688955754518,"ASV_15557","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","s_"
"1509","ASV_15607",-0.000649102121785998,0.000662341534314679,-0.00115504485448674,"ASV_15607","Eukaryota","Ciliophora","unassigned","unassigned","unassigned","g_","s_"
"1510","ASV_15649",0.00703747239704793,-0.0020740411870012,-0.0100280810821689,"ASV_15649","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","g_","s_"
"1511","ASV_15687",0.00410201316062499,0.0127259725329161,0.00123909523001536,"ASV_15687","Eukaryota","Endomyxa","Ascetosporea","Paradiniida","unknown","g_","s_"
"1512","ASV_15690",0.00664627023309357,-0.00180985717527674,-0.00922037132354883,"ASV_15690","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","Melosira","s_"
"1513","ASV_15847",-0.0019202618721069,0.000325547928907466,0.00144139014475182,"ASV_15847","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","Melosira","s_"
"1514","ASV_15862",0.00307158057849107,0.0101709360705296,-0.000276933556013641,"ASV_15862","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae","g_","s_"
"1515","ASV_16079",-0.0064003300470396,0.00622021515901531,0.0521461961611703,"ASV_16079","Eukaryota","Haptista","Haptophyta","Phaeocystales","Phaeocystaceae","Phaeocystis","unassigned"
"1516","ASV_16197",-0.0107526736754752,-0.0161726524376346,-0.00724960899816194,"ASV_16197","Eukaryota","unknown","Dinophyceae","Syndiniales","unassigned","unassigned","s_"
"1517","ASV_16221",-0.00512911410718916,0.00994816078725599,-0.00718548382393826,"ASV_16221","Eukaryota","Echinodermata","Echinoidea","unassigned","unassigned","unassigned","unassigned"
"1518","ASV_16230",0.00401366414584775,-0.0102164411987672,0.00595384839485444,"ASV_16230","Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"1519","ASV_16246",0.00895354131668006,0.0286299418831135,0.00165639401283136,"ASV_16246","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","Cyclotella","Cyclotella choctawhatcheeana"
"1520","ASV_16247",0.00612149545999008,-0.0112207691366768,0.00601717194199153,"ASV_16247","Eukaryota","Echinodermata","Holothuroidea","Dendrochirotida","unassigned","unassigned","unassigned"
"1521","ASV_16362",-0.00122092747185865,0.000980489071738561,-0.00116273850875471,"ASV_16362","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Plumulariidae","Plumularia","unassigned"
"1522","ASV_16438",0.0115208668849511,0.0185333904403261,0.00681151173197604,"ASV_16438","Eukaryota","Bacillariophyta","Mediophyceae","Anaulales","Anaulaceae","Ceratanaulus","Ceratanaulus creticus"
"1523","ASV_16518",-0.00242041983640956,0.00283238836231848,-0.00273624495065038,"ASV_16518","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"1524","ASV_16592",0.00351300598078152,-0.00109575761533602,-0.00507929168882848,"ASV_16592","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","Melosira","s_"
"1525","ASV_16632",-0.000547018028296127,8.67086255425758e-05,-0.000828385614627361,"ASV_16632","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","g_","s_"
"1526","ASV_16879",0.00163428275468936,-0.000867571308047458,-0.00255092371048616,"ASV_16879","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","g_","s_"
"1527","ASV_17188",0.0039488796073917,-0.00107807129751409,-0.00597457853095107,"ASV_17188","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","Melosira","s_"
"1528","ASV_17234",0.0162359899400611,0.0301737907876594,0.0154309948358609,"ASV_17234","Eukaryota","unknown","unknown","Ancyromonadida","Planomonadidae","Planomonas","unassigned"
"1529","ASV_17245",0.0172084052475595,0.00584687272882838,0.0154948890667189,"ASV_17245","Eukaryota","unknown","Bolidophyceae","Parmales","Triparmaceae","g_","s_"
"1530","ASV_17247",0.000797612766055395,-0.00535553158205053,0.00353809434695171,"ASV_17247","Eukaryota","Mollusca","Bivalvia","Veneroida","unassigned","unassigned","unassigned"
"1531","ASV_17257",0.000907087632250717,-0.00726460520301854,0.00210721741592924,"ASV_17257","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"1532","ASV_17358",0.00084391932944513,0.017533461271856,-0.00402593873488993,"ASV_17358","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"1533","ASV_17368",-0.00428734198164581,0.00927276200114734,-0.00675383320933594,"ASV_17368","Eukaryota","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","g_","s_"
"1534","ASV_17606",-0.00554532563176752,0.00522358546198185,-0.00315783454213357,"ASV_17606","Eukaryota","Rhodophyta","Florideophyceae","unassigned","unassigned","g_","s_"
"1535","ASV_17697",-0.00345068529837346,0.00319412713048854,-0.00222061382814596,"ASV_17697","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Chondria","Chondria sp. 1 SSut-2108"
"1536","ASV_17734",0.0112111967502479,-0.00675434977541367,0.0124104483600717,"ASV_17734","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","unassigned","unassigned"
"1537","ASV_17747",-0.00643781143237869,0.0061317634753195,-0.00359961725283316,"ASV_17747","Eukaryota","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","unassigned","unassigned"
"1538","ASV_17804",-0.00236491588011401,0.0030227423338199,-0.00295190677382205,"ASV_17804","Eukaryota","unknown","Dinophyceae","unassigned","unassigned","g_","s_"
"1539","ASV_17837",0.0123571718902746,0.0241393764756622,0.0066998340961852,"ASV_17837","Eukaryota","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulva","unassigned"
"1540","ASV_17875",0.0263596917241414,0.0137314174849362,0.0172766445710256,"ASV_17875","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"1541","ASV_17880",4.85306785119144e-06,-0.000656548325732431,-0.00134335701715828,"ASV_17880","Eukaryota","unknown","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium depressum"
"1542","ASV_17979",-0.00177034751839182,-0.00216545786328442,-0.00163942574161935,"ASV_17979","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned"
"1543","ASV_18106",-0.00539441321989876,0.00542352512796857,-0.00343390617183659,"ASV_18106","Eukaryota","Arthropoda","Hexanauplia","unassigned","unassigned","g_","s_"
"1544","ASV_18115",0.00306194813983886,0.0136815341510802,0.00173191395242329,"ASV_18115","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Bugula","Bugula neritina"
"1545","ASV_18141",-0.0019214273131314,0.000311848601760347,0.00214257113828284,"ASV_18141","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","Melosira","s_"
"1546","ASV_18171",0.00175005805421367,0.00346393244277568,0.00050749717486867,"ASV_18171","Eukaryota","unknown","Dinophyceae","Peridiniales","Amphidiniopsidaceae","g_","s_"
"1547","ASV_18280",0.0109807198630148,-0.0256690552437876,0.0167551982491107,"ASV_18280","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"1548","ASV_18319",-0.00395128561074574,0.0035046188154419,-0.00232252410728115,"ASV_18319","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Centropagidae","Sinocalanus","s_"
"1549","ASV_18334",0.000622974515540401,0.00171971095547877,-0.00236573993362779,"ASV_18334","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1550","ASV_18475",-0.00462276183051749,-0.00680341624838839,-0.00325897507093274,"ASV_18475","Eukaryota","unknown","unknown","Pirsoniales","unknown","g_","s_"
"1551","ASV_18667",-0.006544578209552,-0.00921417587176414,-0.00440600424651365,"ASV_18667","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","Acartia hudsonica"
"1552","ASV_18780",-0.00126556710481622,-6.43239349019856e-05,0.000757401678634346,"ASV_18780","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","g_","s_"
"1553","ASV_18858",0.00502959048540361,-0.0119474756722503,0.0074500816866772,"ASV_18858","Eukaryota","Bryozoa","Stenolaemata","Cyclostomatida","Crisuliporidae","Crisulipora","Crisulipora occidentalis"
"1554","ASV_18937",0.0146901478128318,0.0232746940654451,0.00919795741220207,"ASV_18937","Eukaryota","unknown","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"1555","ASV_19018",-0.00543680142547338,0.000993152935868375,0.00705166197005243,"ASV_19018","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","Melosira","s_"
"1556","ASV_19066",-0.00481756318634794,-0.00693579473432579,-0.00345991804063841,"ASV_19066","Eukaryota","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","g_","s_"
"1557","ASV_19069",-0.00102539887948045,0.000808389340397472,-0.00109325128620401,"ASV_19069","Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"1558","ASV_19093",-0.0120822449353681,0.00188208107626239,0.0170831468166058,"ASV_19093","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","Melosira","s_"
"1559","ASV_19155",-0.0013193533646655,0.00922823780153344,0.0123095565738209,"ASV_19155","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","Melosira","s_"
